"","Country","assess_id_short","Year.x","CommName","Biomass","Catch","BvBmsy","FvFmsy","Dbase","SciName","IdLevel","SpeciesCat.x","Profits","MSY","Price","g","k","c","phi","itq","ivq","iq","turf"
"555","Russian Federation","12123-FAO",2016,"Flatfishes nei",63.61,7.57,0.385,2.829,"FAO","Pleuronectiformes","Neis",31,-3883.381,6.943,2019.289,0.041,17868.177,318082.338,0.188,NA,NA,NA,NA
"556","Russian Federation","12126-FAO",2016,"Flatfishes nei",318.049,37.848,0.385,2.829,"FAO","Pleuronectiformes","Neis",31,-19416.905,34.717,2019.289,0.041,17868.177,1590411.689,0.188,NA,NA,NA,NA
"557","Russian Federation","12128-FAO",2016,"Flatfishes nei",671582.912,79919.436,0.385,2.829,"FAO","Pleuronectiformes","Neis",31,-41000182.78,73306.795,2019.289,0.041,17868.177,3358267883,0.188,NA,NA,NA,NA
"558","Brazil","1213-FAO",2016,"Mullets nei",95138.231,14705.882,0.481,3.788,"FAO","Mugilidae","Neis",33,-13481147.21,8078.849,1530.914,0.041,46127.464,408512626.1,0.188,NA,NA,NA,NA
"559","Russian Federation","12131-FAO",2016,"Freshwater bream",4172.334,63.371,1.069,0.384,"FAO","Abramis brama","Species",11,49757.567,154.226,1088.365,0.04,9756.558,4442507.361,0.188,NA,NA,NA,NA
"560","Russian Federation","12132-FAO",2016,"Freshwater breams nei",78968.605,3598.952,1.084,1.156,"FAO","Abramis spp","Neis",11,1505661.608,2870.333,830.813,0.04,6435.522,80278850.57,0.188,NA,NA,NA,NA
"561","Brazil","1214-FAO",2008,"Oceanic whitetip shark",667.678,240,1.084,8.533,"FAO","Carcharhinus longimanus","Species",38,52172.928,25.935,886.725,0.042,1539.27,607461.71,0.188,NA,NA,NA,NA
"562","Russian Federation","12144-FAO",2016,"Gobies nei",33630.341,3337.935,0.425,2.292,"FAO","Gobiidae","Neis",33,-2836878.621,3426.922,1530.914,0.043,1004.833,160628710.5,0.188,NA,NA,NA,NA
"563","Russian Federation","12145-FAO",2016,"Gobies nei",201181.649,19968.019,0.425,2.292,"FAO","Gobiidae","Neis",33,-16970625.4,20500.352,1530.914,0.043,1004.833,960904585.4,0.188,NA,NA,NA,NA
"564","Russian Federation","12146-FAO",2016,"Golden king crab",78996.84,6807.845,1.475,1.375,"FAO","Lithodes aequispina","Species",44,23883622.44,3357.316,5699.755,0.063,133931.824,361187070.8,0.188,NA,NA,NA,NA
"565","Brazil","1215-FAO",2016,"Octopuses, etc. nei",93607.009,5568.518,1.504,0.987,"FAO","Octopodidae","Neis",57,10186830.82,3749.4,2777.255,0.06,86403.388,206442698.3,0.188,NA,NA,NA,NA
"566","Russian Federation","12161-FAO",2006,"Grey gurnard",6529.822,138,0.99,0.499,"FAO","Eutrigla gurnardus","Species",34,92795.838,279.147,1039.267,0.042,16493.69,7618627.813,0.188,NA,NA,NA,NA
"567","Brazil","1217-FAO",2016,"Parrotfishes nei",2348.285,327.847,0.798,3.473,"FAO","Scaridae","Neis",33,30734.852,118.351,1530.914,0.04,3451.529,6090895.266,0.188,NA,NA,NA,NA
"568","Russian Federation","12176-FAO",2016,"Hair crab",345.109,40.477,0.492,2.87,"FAO","Erimacrus isenbeckii","Species",42,-50347.492,28.655,2848.514,0.041,1753.184,2686324.715,0.188,NA,NA,NA,NA
"569","Russian Federation","12178-FAO",2016,"Hokkai shrimp",89.216,13.383,0.31,3.705,"FAO","Pandalus kessleri","Species",45,-19011.676,11.651,1560.724,0.04,719.549,469914.8,0.188,NA,NA,NA,NA
"570","Russian Federation","12179-FAO",2007,"Humpy shrimp",270.025,100,0.376,8.723,"FAO","Pandalus goniurus","Species",45,-57852.366,30.501,1869.238,0.042,1796.136,890418.442,0.188,NA,NA,NA,NA
"571","Russian Federation","12191-FAO",2016,"Japanese flying squid",15016.405,946.231,1.398,0.963,"FAO","Todarodes pacificus","Species",57,1031026.948,703.111,1514.606,0.065,26853.848,14625690.08,0.188,NA,NA,NA,NA
"572","Russian Federation","12192-FAO",1994,"Japanese pilchard",45802.343,28,0.408,0.011,"FAO","Sardinops melanostictus","Species",35,6546.491,4798.575,293.252,0.043,280482.785,36439475.52,0.188,NA,NA,NA,NA
"573","Russian Federation","12196-FAO",2016,"Kamchatka flounder",52009.137,0.443,0.342,0.001,"FAO","Atheresthes evermanni","Species",31,1069.772,2046.281,2645.268,0.013,379743.669,398410444.7,0.188,NA,NA,NA,NA
"574","Russian Federation","12198-FAO",2016,"Lampreys nei",211.575,11.058,0.531,2.916,"FAO","Petromyzontidae","Neis",25,-2469.993,7.141,661.064,0.018,1928.869,453399.206,0.188,NA,NA,NA,NA
"575","Brazil","1220-FAO",2016,"Penaeus shrimps nei",33574.16,4704.419,0.402,3.444,"FAO","Penaeus spp","Neis",45,-6937378.355,3400.103,3336.556,0.041,44153.66,291861990.6,0.188,NA,NA,NA,NA
"576","Russian Federation","12202-FAO",2016,"Large-eye dentex",4629.79,225.435,0.669,1.222,"FAO","Dentex macrophthalmus","Species",33,97551.429,275.784,2377.498,0.04,17301.785,22294213.51,0.188,NA,NA,NA,NA
"577","Russian Federation","12203-FAO",2003,"Large-eye dentex",5567.31,461,0.81,2.011,"FAO","Dentex macrophthalmus","Species",33,452354.532,283.119,2847.467,0.041,17192.397,21937731.08,0.188,NA,NA,NA,NA
"578","Russian Federation","12204-FAO",2007,"Largehead hairtail",74801.522,28,0.784,0.004,"FAO","Trichiurus lepturus","Species",34,20835.565,9882.641,828.25,0.104,238511.566,67119377.8,0.188,NA,NA,NA,NA
"579","Russian Federation","12205-FAO",2003,"Largehead hairtail",1101.875,167,0.742,1.359,"FAO","Trichiurus lepturus","Species",34,50367.092,165.699,828.25,0.112,3713.563,1022067.472,0.188,NA,NA,NA,NA
"580","Russian Federation","12219-FAO",2016,"Lumpfish(=Lumpsucker)",5.635,0.298,0.665,4,"FAO","Cyclopterus lumpus","Species",34,-258.81,0.112,4963.777,0.013,21.198,79443.343,0.188,NA,NA,NA,NA
"581","Brazil","1224-FAO",2016,"Rays, stingrays, mantas nei",97999.789,10032.098,0.924,2.484,"FAO","Rajiformes","Neis",38,1230069.873,4369.728,458.16,0.041,4899.687,65058715.07,0.188,NA,NA,NA,NA
"582","Russian Federation","12242-FAO",2016,"Masu(=Cherry) salmon",84.888,3.81,1.318,1.126,"FAO","Oncorhynchus masou","Species",23,3225.764,2.567,1423.491,0.04,161.037,124244.762,0.188,NA,NA,NA,NA
"583","Russian Federation","12246-FAO",2010,"Morotoge shrimp",42.26,4,0.369,2.27,"FAO","Pandalopsis japonica","Species",45,-1178.744,4.779,1869.238,0.042,286.555,185492.49,0.188,NA,NA,NA,NA
"584","Russian Federation","12247-FAO",2016,"Mullets nei",2186.403,337.961,0.481,3.788,"FAO","Mugilidae","Neis",33,-309814.749,185.663,1530.914,0.041,46127.464,9388165.171,0.188,NA,NA,NA,NA
"585","Russian Federation","12248-FAO",2016,"Mullets nei",128.612,19.88,0.481,3.788,"FAO","Mugilidae","Neis",33,-18224.397,10.921,1530.914,0.041,46127.464,552245.01,0.188,NA,NA,NA,NA
"586","Russian Federation","12249-FAO",2016,"Mullets nei",281.957,43.583,0.481,3.788,"FAO","Mugilidae","Neis",33,-39953.486,23.943,1530.914,0.041,46127.464,1210690.984,0.188,NA,NA,NA,NA
"587","Brazil","1225-FAO",2016,"Red grouper",36013.324,1178.636,0.613,2.536,"FAO","Epinephelus morio","Species",33,-366396.527,758.04,2803.109,0.013,146826.549,312826177.2,0.188,NA,NA,NA,NA
"588","Russian Federation","12253-FAO",2016,"Natantian decapods nei",55.515,7.599,0.405,3.351,"FAO","Natantia","Neis",45,-4204.528,5.604,3732.593,0.041,40826.228,435109.516,0.188,NA,NA,NA,NA
"589","Russian Federation","12255-FAO",2007,"Neon flying squid",31478.044,256,1.505,0.157,"FAO","Ommastrephes bartrami","Species",57,296359.69,1084.712,1384.735,0.052,52291.364,30277336.99,0.188,NA,NA,NA,NA
"590","Russian Federation","12257-FAO",2008,"Northern prawn",26814.704,417,0.396,0.39,"FAO","Pandalus borealis","Species",45,284199.586,2700.06,1869.238,0.04,169286.823,111058694.1,0.188,NA,NA,NA,NA
"591","Russian Federation","12258-FAO",2010,"Northern prawn",1081.069,35,0.434,0.783,"FAO","Pandalus borealis","Species",45,18644.294,103.076,1869.238,0.041,6231.45,4043641.7,0.188,NA,NA,NA,NA
"592","Russian Federation","12259-FAO",2016,"Northern prawn",167636.807,6308.167,1.25,0.839,"FAO","Pandalus borealis","Species",45,9884828.972,6013.489,2044.549,0.045,335237.474,214159277.6,0.188,NA,NA,NA,NA
"593","Russian Federation","12260-FAO",1993,"Northern shortfin squid",124.305,92,1.22,17.347,"FAO","Illex illecebrosus","Species",57,17917.405,4.346,1145.154,0.043,254.675,129301.765,0.188,NA,NA,NA,NA
"594","Russian Federation","12263-FAO",2016,"Octopuses, etc. nei",2479.934,147.527,1.504,0.987,"FAO","Octopodidae","Neis",57,269880.116,99.333,2777.255,0.06,86403.388,5469294.657,0.188,NA,NA,NA,NA
"595","Russian Federation","12264-FAO",2016,"Okhotsk atka mackerel",1177148.306,107424.863,1.226,1.956,"FAO","Pleurogrammus azonus","Species",33,40250015.36,44784.138,770.786,0.047,2399846.588,956224567,0.188,NA,NA,NA,NA
"596","Brazil","1227-FAO",2016,"Redspotted shrimp",93641.303,11520.475,0.773,2.922,"FAO","Penaeus brasiliensis","Species",45,11008165.27,5102.549,3336.556,0.042,302981.026,418052383.3,0.188,NA,NA,NA,NA
"597","Russian Federation","12274-FAO",2016,"Pacific herring",5741740.095,278953.092,1.401,0.973,"FAO","Clupea pallasii","Species",35,76592796.64,204628.816,381.8,0.05,10244571.43,1525467660,0.188,NA,NA,NA,NA
"598","Russian Federation","12279-FAO",2011,"Pacific sandlance",495.894,35,0.691,0.652,"FAO","Ammodytes personatus","Species",33,1342.35,77.612,84.753,0.108,1793.282,50969.145,0.188,NA,NA,NA,NA
"599","Brazil","1228-FAO",2016,"Requiem sharks nei",2674.871,147.236,0.897,4,"FAO","Carcharhinidae","Neis",38,14136.047,41.015,740.373,0.014,25017.883,4114481.376,0.188,NA,NA,NA,NA
"600","Russian Federation","12294-FAO",2016,"Pink(=Humpback) salmon",10376622.28,786635.467,1.42,1.01,"FAO","Oncorhynchus gorbuscha","Species",23,1173243795,548404.008,2072.141,0.075,18266945.5,13063824727,0.188,NA,NA,NA,NA
"601","Russian Federation","12299-FAO",2016,"Pontic shad",39.069,5.76,0.399,3.572,"FAO","Alosa pontica","Species",24,-3364.334,4.042,654.685,0.041,244.813,85954.244,0.188,NA,NA,NA,NA
"602","Algeria","123-FAO",2016,"Surmullets(=Red mullets) nei",4453.382,1027.038,0.625,2.181,"FAO","Mullus spp","Neis",33,-29210.116,753.891,672.959,0.106,9110.885,4854995.484,0.188,NA,NA,NA,NA
"603","Brazil","1230-FAO",1994,"Sawfishes",20296.937,690,1.14,0.85,"FAO","Pristidae","Species",38,242593.652,712,548.726,0.04,44493.432,11035268.38,0.188,NA,NA,NA,NA
"604","Russian Federation","12301-FAO",2016,"Porgies, seabreams nei",895.458,97.975,0.617,2.683,"FAO","Sparidae","Neis",33,-28843.114,59.233,2377.498,0.041,7217.032,4650217.024,0.188,NA,NA,NA,NA
"605","Russian Federation","12309-FAO",2016,"Rainbow smelt",18.893,3.192,0.683,4,"FAO","Osmerus mordax","Species",23,-466.653,1.167,1024.091,0.042,69.108,37694.076,0.188,NA,NA,NA,NA
"606","Russian Federation","12311-FAO",2016,"Raja rays nei",356.409,17.183,1.05,1.209,"FAO","Raja spp","Neis",38,3781.476,13.535,458.16,0.04,7303.748,210624.814,0.188,NA,NA,NA,NA
"607","Russian Federation","12312-FAO",2016,"Raja rays nei",148.504,7.16,1.05,1.209,"FAO","Raja spp","Neis",38,1575.615,5.639,458.16,0.04,7303.748,87760.339,0.188,NA,NA,NA,NA
"608","Russian Federation","12317-FAO",2016,"Rays, stingrays, mantas nei",244.903,25.07,0.924,2.484,"FAO","Rajiformes","Neis",38,3073.961,10.92,458.16,0.041,4899.687,162582.61,0.188,NA,NA,NA,NA
"609","Russian Federation","12318-FAO",2016,"Rays, stingrays, mantas nei",55734.721,5705.484,0.924,2.484,"FAO","Rajiformes","Neis",38,699568.872,2485.164,458.16,0.041,4899.687,37000379.32,0.188,NA,NA,NA,NA
"610","Brazil","1232-FAO",2016,"Scalloped hammerhead",1292.076,69.364,0.721,4,"FAO","Sphyrna lewini","Species",38,-4266.11,24.046,740.373,0.013,4479.34,2491384.539,0.188,NA,NA,NA,NA
"611","Russian Federation","12321-FAO",2016,"Red king crab",142710.022,4454.843,1.301,0.764,"FAO","Paralithodes camtschaticus","Species",44,23907468.34,4480.551,7466.679,0.041,274171.132,847953014.3,0.188,NA,NA,NA,NA
"612","Russian Federation","12322-FAO",2016,"Red king crab",267111.672,2861.881,0.982,0.277,"FAO","Paralithodes camtschaticus","Species",44,10486685.01,10501.363,5699.755,0.039,679886.478,2120189047,0.188,NA,NA,NA,NA
"613","Russian Federation","12324-FAO",2016,"Roach",21869.044,1507.927,1.584,0.956,"FAO","Rutilus rutilus","Species",11,850751.077,996.287,830.813,0.072,34517.825,13006762.96,0.188,NA,NA,NA,NA
"614","Russian Federation","12325-FAO",2016,"Roaches nei",9145.31,538.46,0.926,1.448,"FAO","Rutilus spp","Neis",11,169157.603,401.625,830.813,0.041,21110.645,11046165.94,0.188,NA,NA,NA,NA
"615","Brazil","1233-FAO",2016,"Sea catfishes nei",91080.495,11888.53,0.486,3.133,"FAO","Ariidae","Neis",33,-15240651.87,7799.675,2604.929,0.042,15879.326,653648999.4,0.188,NA,NA,NA,NA
"616","Russian Federation","12334-FAO",2016,"Sablefish",132.362,1.414,0.831,0.795,"FAO","Anoplopoma fimbria","Species",34,1906.169,2.142,3203.091,0.013,398.433,958321.682,0.188,NA,NA,NA,NA
"617","Brazil","1234-FAO",2016,"Sea chubs nei",1166.086,95.72,1.263,1.506,"FAO","Kyphosidae","Neis",33,78913.748,50.339,1530.914,0.057,11800.011,1647237.636,0.188,NA,NA,NA,NA
"618","Russian Federation","12349-FAO",2016,"Scallops nei",4600.694,786.927,0.316,4,"FAO","Pectinidae","Neis",55,-246043.836,623.37,1435.739,0.041,102922.763,14320238.43,0.188,NA,NA,NA,NA
"619","Brazil","1235-FAO",2016,"Sea mussels nei",6353.786,951.411,0.262,3.797,"FAO","Mytilidae","Neis",54,-144147.642,955.317,253.695,0.039,46234.391,4559887.277,0.188,NA,NA,NA,NA
"620","Russian Federation","12350-FAO",2016,"Schoolmaster gonate squid",1985631.375,139841.508,1.378,0.909,"FAO","Berryteuthis magister","Species",57,152510680.6,111628.515,1514.606,0.077,3603678.741,1866175195,0.188,NA,NA,NA,NA
"621","Russian Federation","12365-FAO",2016,"Sea mussels nei",164.925,24.696,0.262,3.797,"FAO","Mytilidae","Neis",54,-3741.624,24.797,253.695,0.039,46234.391,118360.47,0.188,NA,NA,NA,NA
"622","Russian Federation","12379-FAO",2016,"Sichel",14400.25,892.578,1.654,0.812,"FAO","Pelecus cultratus","Species",11,524503.483,665.037,830.813,0.076,21771.343,8065386.736,0.188,NA,NA,NA,NA
"623","Russian Federation","12380-FAO",2009,"Sichel",963.298,1,0.871,0.026,"FAO","Pelecus cultratus","Species",11,868.977,44.915,995.043,0.041,2766.394,953868.635,0.188,NA,NA,NA,NA
"624","Russian Federation","12388-FAO",2016,"Smelts nei",78354.01,3882.77,0.872,0.982,"FAO","Osmerus spp, Hypomesus spp","Neis",23,1638274.232,4534.874,1024.091,0.05,36077.676,116181798.4,0.188,NA,NA,NA,NA
"625","Brazil","1240-FAO",2016,"Shorthead drum",4928.655,426.166,1.275,1.707,"FAO","Larimus breviceps","Species",33,436570.749,195.819,1950.042,0.051,9667.309,9508441.444,0.188,NA,NA,NA,NA
"626","Russian Federation","12400-FAO",2016,"Sockeye(=Red) salmon",973789.971,76377.453,1.433,1.038,"FAO","Oncorhynchus nerka","Species",23,153942090.9,51362.819,2799.768,0.076,1699485.884,1638912469,0.188,NA,NA,NA,NA
"627","Russian Federation","12414-FAO",2016,"Surf clams nei",47508.967,2586.028,1.629,0.81,"FAO","Spisula spp","Neis",56,1473266.258,1960.293,810.262,0.075,644473.473,23906365.37,0.188,NA,NA,NA,NA
"628","Russian Federation","12415-FAO",2016,"Surmullets(=Red mullets) nei",706.962,163.04,0.625,2.181,"FAO","Mullus spp","Neis",33,-4637.027,119.678,672.959,0.106,9110.885,770717.426,0.188,NA,NA,NA,NA
"629","Russian Federation","12419-FAO",2016,"Tanner crabs nei",46700.175,36257.419,1.205,0.769,"FAO","Chionoecetes spp","Neis",42,62471491.65,39124.887,2848.514,0.481,115528.174,148762984.2,0.188,NA,NA,NA,NA
"630","Russian Federation","12422-FAO",2016,"Three-spined stickleback",3628.514,25.452,1.051,0.168,"FAO","Gasterosteus aculeatus","Species",25,11996.562,144.613,661.064,0.042,8635.295,3048362.485,0.188,NA,NA,NA,NA
"631","Russian Federation","12439-FAO",2016,"Turbot",7.818,1.169,0.178,3.543,"FAO","Psetta maxima","Species",31,-12933.007,1.854,5807.161,0.042,109.858,233312.858,0.188,NA,NA,NA,NA
"632","Brazil","1245-FAO",2016,"Smooth weakfish",13822.635,1400.29,1.08,2.502,"FAO","Cynoscion leiarchus","Species",33,248679.469,518.081,477.469,0.04,31988.715,8238460.233,0.188,NA,NA,NA,NA
"633","Brazil","1246-FAO",2016,"Snappers, jobfishes nei",45952.731,6202.663,0.511,3.268,"FAO","Lutjanidae","Neis",33,-7726457.132,3713.982,2839.754,0.041,9508.468,342731426.9,0.188,NA,NA,NA,NA
"634","Russian Federation","12460-FAO",2016,"Whitefishes nei",223.487,15.592,0.989,1.73,"FAO","Coregonus spp","Neis",23,14811.916,9.117,1888.07,0.04,10850.776,465921.669,0.188,NA,NA,NA,NA
"635","Russian Federation","12467-FAO",2016,"Wolffishes(=Catfishes) nei",2678.982,29.281,0.691,0.836,"FAO","Anarhichas spp","Neis",34,10937.744,50.661,1271.737,0.013,38603.119,9326936.717,0.188,NA,NA,NA,NA
"636","Brazil","1247-FAO",2016,"Snooks(=Robalos) nei",60070.491,4203.608,0.587,1.778,"FAO","Centropomus spp","Neis",33,-284051.418,4031.459,1530.914,0.039,87520.364,213511339.6,0.188,NA,NA,NA,NA
"637","Russian Federation","12472-FAO",2016,"Yesso scallop",15249.334,2111.04,0.37,3.388,"FAO","Patinopecten yessoensis","Species",55,39201.846,1682.289,1435.739,0.041,102922.763,39111002.96,0.188,NA,NA,NA,NA
"638","Reunion","12478-FAO",2007,"Blacktip grouper",19.074,1,0.851,3.855,"FAO","Epinephelus fasciatus","Species",33,811.859,0.305,3357.21,0.014,56.059,117578.99,0.188,NA,NA,NA,NA
"639","Brazil","1249-FAO",2016,"Southern red snapper",133738.607,6030.402,0.594,3.269,"FAO","Lutjanus purpureus","Species",33,-4087815.479,3107.658,2839.754,0.014,563341.778,1192007925,0.188,NA,NA,NA,NA
"640","Reunion","12490-FAO",2016,"Marine crabs nei",38.722,2.944,0.819,1.777,"FAO","Brachyura","Neis",42,2114.052,2.024,2848.514,0.041,36803.342,186775.8,0.188,NA,NA,NA,NA
"641","Reunion","12495-FAO",2016,"Octopuses, etc. nei",42.033,2.5,1.504,0.987,"FAO","Octopodidae","Neis",57,4574.239,1.684,2777.255,0.06,86403.388,92699.909,0.188,NA,NA,NA,NA
"642","Reunion","12502-FAO",2016,"Snappers nei",177.86,23.701,0.447,3.323,"FAO","Lutjanus spp","Neis",33,-43957.306,15.96,2839.754,0.04,9187.228,1530174.852,0.188,NA,NA,NA,NA
"643","Saint Helena","12518-FAO",2016,"Conger eels, etc. nei",115.081,3.927,0.576,2.561,"FAO","Congridae","Neis",34,-2120.01,2.661,2909.376,0.013,9108.536,1094021.856,0.188,NA,NA,NA,NA
"644","Saint Helena","12519-FAO",2016,"Groupers nei",67.985,9.239,0.524,3.32,"FAO","Epinephelus spp","Neis",33,-10595.505,5.31,2803.109,0.041,8391.131,488893.805,0.188,NA,NA,NA,NA
"645","Saint Helena","12522-FAO",2016,"Octopuses, etc. nei",378.295,22.504,1.504,0.987,"FAO","Octopodidae","Neis",57,41168.153,15.152,2777.255,0.06,86403.388,834299.185,0.188,NA,NA,NA,NA
"646","Saint Helena","12526-FAO",2016,"Tristan da Cunha rock lobster",3469.418,314.512,0.395,2.446,"FAO","Jasus tristani","Species",43,-560378.583,325.468,18528.268,0.037,21957.675,144794745.4,0.188,NA,NA,NA,NA
"647","Brazil","1253-FAO",2016,"Stripped weakfish",25064.659,4127.063,0.599,4,"FAO","Cynoscion guatucupa","Species",33,-599168.86,1722.618,477.469,0.041,104623.591,26812129.74,0.188,NA,NA,NA,NA
"648","Saint Kitts and Nevis","12531-FAO",2016,"Caribbean spiny lobster",190.644,20.865,0.58,2.657,"FAO","Panulirus argus","Species",43,67931.077,13.543,13883.656,0.041,821.977,3934719.622,0.188,NA,NA,NA,NA
"649","Saint Kitts and Nevis","12537-FAO",2016,"Goatfishes, red mullets nei",5.443,1.254,0.656,2.181,"FAO","Mullidae","Neis",33,6.805,0.876,672.959,0.106,8763.426,5646.076,0.188,NA,NA,NA,NA
"650","Saint Kitts and Nevis","12538-FAO",2016,"Groupers nei",33.993,4.619,0.524,3.32,"FAO","Epinephelus spp","Neis",33,-5297.753,2.655,2803.109,0.041,8391.131,244446.902,0.188,NA,NA,NA,NA
"651","Saint Kitts and Nevis","12547-FAO",2016,"Parrotfishes nei",140.566,19.625,0.798,3.473,"FAO","Scaridae","Neis",33,1839.762,7.084,1530.914,0.04,3451.529,364595.843,0.188,NA,NA,NA,NA
"652","Brazil","1255-FAO",2016,"Tarpon",11343.879,605.716,0.431,1.479,"FAO","Megalops atlanticus","Species",33,-319182.304,949.919,1530.914,0.036,65784.012,56224573.51,0.188,NA,NA,NA,NA
"653","Saint Kitts and Nevis","12550-FAO",2016,"Snappers nei",54.346,7.242,0.447,3.323,"FAO","Lutjanus spp","Neis",33,-13431.399,4.877,2839.754,0.04,9187.228,467553.427,0.188,NA,NA,NA,NA
"654","Saint Kitts and Nevis","12551-FAO",2016,"Squirrelfishes nei",78.569,7.117,0.672,2.212,"FAO","Holocentridae","Neis",33,298.702,4.786,1530.914,0.041,2255.088,240614.06,0.188,NA,NA,NA,NA
"655","Saint Kitts and Nevis","12553-FAO",2016,"Surgeonfishes nei",97.523,10.347,1.156,2.22,"FAO","Acanthuridae","Neis",33,6872.199,4.032,1530.914,0.048,4950.749,165286.639,0.188,NA,NA,NA,NA
"656","Saint Kitts and Nevis","12554-FAO",2016,"Triggerfishes, durgons nei",23.871,3.638,0.602,3.661,"FAO","Balistidae","Neis",33,-1469.307,1.651,1530.914,0.042,439.531,81299.998,0.188,NA,NA,NA,NA
"657","Brazil","1257-FAO",2016,"Tilefishes nei",6340.387,1339.99,1.066,2.126,"FAO","Branchiostegidae","Neis",34,603555.829,591.213,1142.973,0.073,3234.618,10536793.47,0.188,NA,NA,NA,NA
"658","Saint Lucia","12578-FAO",2016,"Snappers nei",232.206,31.471,0.447,3.381,"FAO","Lutjanus spp","Neis",33,-38099.575,20.837,3511.132,0.04,9187.228,1997728.279,0.188,NA,NA,NA,NA
"659","Brazil","1258-FAO",2016,"Triangular tivela",73669.513,4549.247,1.744,0.864,"FAO","Tivela mactroides","Species",56,2643757.344,3018.569,810.262,0.071,105596.795,38918488.94,0.188,NA,NA,NA,NA
"660","Brazil","1259-FAO",2016,"Triggerfishes, durgons nei",33610.412,5121.791,0.602,3.661,"FAO","Balistidae","Neis",33,-2068783.646,2324.678,1530.914,0.042,439.531,114470396.8,0.188,NA,NA,NA,NA
"661","Saint Vincent/Grenadines","12599-FAO",2016,"Blackfin snapper",223.751,20.219,1.198,2.187,"FAO","Lutjanus buccanella","Species",33,26172.869,7.721,2839.754,0.041,467.128,711169.536,0.188,NA,NA,NA,NA
"662","Saint Vincent/Grenadines","12605-FAO",2016,"Caribbean spiny lobster",8.273,1.271,0.178,3.605,"FAO","Panulirus argus","Species",43,-30671.598,1.985,13883.656,0.043,116.426,551669.285,0.188,NA,NA,NA,NA
"663","Saint Vincent/Grenadines","12609-FAO",2016,"Coney",20.784,2.987,0.375,3.393,"FAO","Cephalopholis fulva","Species",33,-8208.387,2.345,2803.109,0.042,138.405,206453.419,0.188,NA,NA,NA,NA
